Nikhatoo,Som Riggs,Som Raul,Amitabh Ranjan,The Legend Of Michael Mishra (2016),"Arshad Warsi, Aditi Rao Hydari",Masti Bhare Geet,http://www.youtube.com/embed/coxlO7YqIYk,"auaa auaa auaa auaa
kab se khali tha dil ka mohalla
o hamri sajaniya tu hi to aake bas gayi
nazariya ke baan se are gaye hum jaan se
o likh denge baap ka dutalla
o hamri sajaniya tu hi to hamka janch gayi
hum ho gaye tohar pe lattu na samjho nikhatoo
sanjh savere ab to darling tera naam main rattu
hum ho gaye tohar pe lattu na samjho nikhatoo
sanjh savere ab to darling tera naam main rattu

haa roj roj main tere piche bhagu na thukra dena
aaha dil me hai jo 100 armaan mud ke to na ja
tu na ja
ab to shaam savere tere hi khayal aate hain
o hamri sajaniya tu hai hamri jaan
hum ho gaye tohar pe lattu na samjho nikhatoo
sanjh savere ab to darling tera naam main rattu

ae dekho hamar michael bhaiya 
chale hai motorcycle pe dhundne apna pyar
sab kahte hai inhe legend
aaiye dekhte hai legend hai ke nahi
darling ji sara ra ra hum to hai tohar hero ba
darling ji sara ra ra hum to hai tohar hero ba
hum ho gaye tohar pe lattu na samjho hamko nikhatoo
hum ho gaye tohar pe lattu na samjho hamko nikhatoo

darling ji sara ra ra hum to hai tohar hero ba
darling ji sara ra ra hum to hai tohar hero ba
hum ho gaye tohar pe lattu na samjho hamko nikhatoo
hum ho gaye tohar pe lattu na samjho hamko nikhatoo
auaa auaa auaa auaa", , , ,672,2016
Nikhatoo (Remix),Som Riggs,Som Raul,Amitabh Ranjan,The Legend Of Michael Mishra (2016),"Arshad Warsi, Aditi Rao Hydari",Remix Songs,http://www.youtube.com/embed/VTqVjRhpk48,"auaa auaa auaa auaa
kab se khali tha dil ka mohalla
o hamri sajaniya tu hi to aake bas gayi
nazariya ke baan se are gaye hum jaan se
o likh denge baap ka dutalla
o hamri sajaniya tu hi to hamka janch gayi
hum ho gaye tohar pe lattu na samjho nikhatoo
sanjh savere ab to darling tera naam main rattu
hum ho gaye tohar pe lattu na samjho nikhatoo
sanjh savere ab to darling tera naam main rattu

haa roj roj main tere piche bhagu na thukra dena
aaha dil me hai jo 100 armaan mud ke to na ja
tu na ja
ab to shaam savere tere hi khayal aate hain
o hamri sajaniya tu hai hamri jaan
hum ho gaye tohar pe lattu na samjho nikhatoo
sanjh savere ab to darling tera naam main rattu

ae dekho hamar michael bhaiya 
chale hai motorcycle pe dhundne apna pyar
sab kahte hai inhe legend
aaiye dekhte hai legend hai ke nahi
darling ji sara ra ra hum to hai tohar hero ba
darling ji sara ra ra hum to hai tohar hero ba
hum ho gaye tohar pe lattu na samjho hamko nikhatoo
hum ho gaye tohar pe lattu na samjho hamko nikhatoo

darling ji sara ra ra hum to hai tohar hero ba
darling ji sara ra ra hum to hai tohar hero ba
hum ho gaye tohar pe lattu na samjho hamko nikhatoo
hum ho gaye tohar pe lattu na samjho hamko nikhatoo
auaa auaa auaa auaa", , , ,673,2016
Phir Tu,Sakina Khan,Abhinav Bansal,Abhinav Bansal,The Legend Of Michael Mishra (2016),"Arshad Warsi, Aditi Rao Hydari",Sad Songs,http://www.youtube.com/embed/DvrjlIqRZ0E,"kuch bunde hai palko pe baaki
bhulu kaise yaade hai kaafi
chalna mujhko ab akele
kisko bolu baate jo baaki
tu hai nahi tu tha nahi maane hai kyu nahi
phir tu meri aankho se beh gaya
banke bunde mujhse tu bichad gaya
bite na tujhpe mujhpe jo guzar gaya banke bunde

har din har pal tera aur ban gaya
par tu mujhko kuch aisa keh gaya
bite na tujhpe mujhpe jo guzar gaya banke bunde
phir tu meri aankho se beh gaya
banke bunde mujhse tu bichad gaya haa

aankho me jo sach hai
palko se woh chupta nahi
kab ye dil kiska hai
rukne se wo rukta nahi
kab se mai hu aur kab se tu yaha
chupke se jo ban jaaye aansu zubaan
phir tu meri aankho se beh gaya
banke bunde mujhse tu bichad gaya
bite na tujhpe mujhpe jo guzar gaya banke bunde
mujhse tu bichad gaya haa", , , ,674,2016
Aerii Sakhi Morae,Papon,"Papon, Traditional",Amir Khusro,The Story Now (2016),,,http://www.youtube.com/embed/HePAiniNSYI, , , , ,675,2016
Kahin Na Kahin (The Story Now),Papon,Papon,"Papon, Ankur Tewari",The Story Now (2016),,,http://www.youtube.com/embed/5u56NMsgiZM, , , , ,676,2016
Loving A Dream,Papon,Papon,Vaibhav Modi,The Story Now (2016),,,http://www.youtube.com/embed/D_Rw9KY1Iaw, , , , ,677,2016
Saahil,Papon,Papon,Vaibhav Modi,The Story Now (2016),,,http://www.youtube.com/embed/nokZiVk5Dl4, , , , ,678,2016
Ishq Mubarak Refix,"Arijit Singh, Zack Knight","Ankit Tiwari, Zack Knight","Manoj Muntashir, Zack Knight",Tum Bin 2 (2016),,,http://www.youtube.com/embed/8pGFiN4DScQ, , , , ,679,2016
Dekh Lena (Unplugged),Tulsi Kumar,Ankit Tiwari,Manoj Muntashir,Tum Bin 2 (2016),,,http://www.youtube.com/embed/D0K1swtcsko, , , , ,680,2016
Dekh Lenaa,"Arijit Singh, Tulsi Kumar",Ankit Tiwari,Manoj Muntashir,Tum Bin 2 (2016),,Romantic Songs,http://www.youtube.com/embed/QNg1yg08MAY,"main baarish ho jaaunga
tum baadal ho jaaogi
dekh lena dekh lena
itna tumko chahunga
tum paagal ho jaaogi
dekh lena dekh lena
kehta hai sun ye dhoop kinara
tera hua main saara ka saara
dekh lena tere hotho pe hamesha
main hasta hi rahunga dekh le na
dekh lena bheegi jo teri aankhe
aankhon se main bahunga dekh lena

dil to hai har seene mein
hai pyar lekin mujh mein
sab se jyaada dekh lena
apni lakeeron mein main
likh lungi khud hi tumko
hai mera vaada dekh lena
kehta hai sun ye dhoop kinara
tera hua main saara ka saara
dekh lena tere hotho pe hamesha
main hasta hi rahunga dekh lena", , , ,681,2016
Dil Nawaziyaan,"Arko Pravo Mukherjee, Payal Dev",Ankit Tiwari,Manoj Muntashir,Tum Bin 2 (2016),,,http://www.youtube.com/embed/1d50J5rnunM, , , , ,682,2016
Ishq Mubaarak,Arijit Singh,Ankit Tiwari,Manoj Muntashir,Tum Bin 2 (2016),,Qawwalis,http://www.youtube.com/embed/qQJ7Bp3eWyY,"ishq mubaarak dard mubaarak 
teri baarishe bhigaaye mujhe 
teri hawaaye bahaaye mujhe 
paanv tale mere jamin chal padi 
aisa to kabhi hua hi nahi 
ae mere dil mubaarak ho yahi to pyaar hai 
ae mere dil mubaarak ho yahi to pyaar hai 

ishq mubaarak dard mubaarak 
ishq mubaarak dard mubaarak 
aisa lagta hai kyu teri aankhe jaise 
aankho me meri rah gayi 
kabhi pahle maine naa suni jo aisi baate kah gayi
tu hi tu hai jo har taraf mere 
to tujhse pare mai jaau kaha 
mere dil mubaarak ho yahi to pyaar hai 
ae mere dil mubaarak ho yahi to pyaar hai 

jaha pahle pahal tu aa mila tha 
thahra hu wahi mai bhi 
tera dil wo shahar hai jis shahar se 
jaake lauta naa main kabhi 
laapta sa mil jaau kahi to 
mujhse bhi mujhe mila de jara 
ae mere dil mubaarak ho yahi to pyaar hai 
ae mere dil mubaarak ho yahi to pyaar hai 
ishq mubaarak dard mubaarak 
ishq mubaarak dard mubaarak 
ishq mubaarak dard mubaarak 
ishq mubaarak dard mubaarak ", , , ,683,2016
Jaeger Bomb,"Ankit Tiwari, Harshi Mad, DJ Bravo",Ankit Tiwari,Manoj Muntashir,Tum Bin 2 (2016),,,http://www.youtube.com/embed/-qMXNPdHcrI, , , , ,684,2016
Ki Kariye Nachna Aaonda Nahin,"Neha Kakkar, Raftaar, Hardy Sandhu","Gourov Roshin, Tigerstyle","Kumaar, Jasbir Phullawalia",Tum Bin 2 (2016),,,http://www.youtube.com/embed/QQtIF3UBqAY, , , , ,685,2016
Masta,"Neeti Mohan, Vishal Dadlani",Ankit Tiwari,Manoj Muntashir,Tum Bin 2 (2016),,,http://www.youtube.com/embed/H8gq8TRQ7ak, , , , ,686,2016
Teri Fariyaad,"Rekha Bhardwaj, Jagjit Singh","Nikhil Vinay, Ankit Tiwari","Faaiz Anwar, Shakeel Azmi",Tum Bin 2 (2016),,Ghazals,http://www.youtube.com/embed/CCfSQHtjHk0,"ab koi aas naa ummid bachi ho jaise
ab koi aas naa ummid bachi ho jaise
teri fariyaad magar mujhme dabi ho jaise
jaagate jaagate ek umar kati ho jaise 
jaagate jaagate ek umar kati ho jaise 
ab koi aas naa ummid bachi ho jaise

kaise bichhadu ki wo mujhme hi kahi rahta hai 
usse jab bach ke gujarta hu to ye lagta hai 
wo najar chhup ke mujhe dekh rahi ho jaise ", , , ,687,2016
Teri Fariyaad (Extended Version),"Jagjit Singh, Rekha Bhardwaj","Nikhil Vinay, Ankit Tiwari","Faaiz Anwar, Shakeel Azmi",Tum Bin 2 (2016),,Ghazals,http://www.youtube.com/embed/M9nscSTVbS4,"ab koi aas naa ummid bachi ho jaise
ab koi aas naa ummid bachi ho jaise
teri fariyaad magar mujhme dabi ho jaise
jaagate jaagate ek umar kati ho jaise 
jaagate jaagate ek umar kati ho jaise 
ab koi aas naa ummid bachi ho jaise

raste chalte hai magar paakh hame lagte hai 
ham bhi is barf ke manjar me jame lagate hai 
jaan baaki hai magar saans ruki hao jaise 

waqt ke paas latife bhi hai marham bhi hai 
kya karu main ki mere dil me tera gham bhi hai 
meri har saans tere naam likhi ho jaise 
koi fariyaad tere dil me dabi ho jaise 

kisko naaraaj karu kisse khafa ho jaau 
aksh hai dono mere kisse juda ho jaau 
mujhse kuch teri najar puch rahi ho jaise 

raat kuchh aise kati hai ki sah rahi nami 
jism se jaan ke nikalne ki khabar hi naa mili 
jindgi tez bahut tez chali ho jaise 
jindgi tez bahut tez chali ho jaise 

kaise bichhadu ki wo mujhme hi kahi rahta hai 
usse jab bach ke gujarta hu to ye lagta hai 
wo najar chhup ke mujhe dekh rahi ho jaise ", , , ,688,2016
Tum Bin (Tum Bin 2),Ankit Tiwari,Ankit Tiwari,Manoj Muntashir,Tum Bin 2 (2016),,,http://www.youtube.com/embed/HO8qWTG_5r8, , , , ,689,2016
Chal Maar,Wajid Khan,Sajid Wajid,Irfan Kamal,Tutak Tutak Tutiya (2016),,,http://www.youtube.com/embed/Cpr8j2o-d2I,"chal maar
zara zara zehreela purple vanilla
shot skirt uff cham cham cham
ho jutti kare talk je tu kare cat walk
sadi gaddi vi karaan lagi pum pum pum
o chakne de haaye chakne de tere ishq ka zaaika
oye lovey-dovey salla ho gayi billo ab dar kaahe ka
bheja hai kamar pe winter bhi summer me
bend it like backend baby chal maar

heartbeat meri fast chale jhatke bhi dil ko lage
haule haule dheere dheere
jo tu chhule mujhe
future tera bright sa hai
nature mera right sa hai
saath saath de de haath phir pakad chale
single single rehli ab tu mingle kar le na
oye lovey-dovey salla ho gayi billo ab dar kaahe ka
bheja hai kamar pe winter bhi summer me
bend it like backend baby chal maar

krishna ka jaadu chale love ka buegal baje
mere vrindavan ki tu rani ban
satrangi phool khile sehra me bund gire
tu haan keh de to meri life bane
direct kar le apna connection dil ka soche kya
oye lovey-dovey salla ho gayi billo ab dar kaahe ka
bheja hai kamar pe winter bhi summer me
bend it like backend baby chal maar chal maar", , , ,690,2016
Chalte Chalte,Arijit Singh,Vishal Mishra,Manoj Yadav,Tutak Tutak Tutiya (2016),,,http://www.youtube.com/embed/2LhPSLmJPTE,"rangin ruho ke do dhaage
dekho saaye bun rahe hai
saare lamhe dilkashi ke
hum dono ko chun rahe hain
deewane ki tu ban ja na ab deewani
hone de zara deewangi
deewane ki tu ban ja na ab deewani
hone de zara deewangi

chal na chalte chalte pahunche ishq pe
aaja dono milke aaye ishq se
chal na chalte chalte pahunche ishq pe
aaja dono milke aaye ishq se
rangin ruho ke do dhaage
dekho saaye bun rahe hai

maanga tha jaane kabse
paaya tujho ab jaake
ab jaake jeene hum lage
is dil ko dekho aake
pagal hai tujhko paake
jaan bhi de de to kam lage
deewane ki tu ban ja na ab deewani
hone de zara deewangi
chal na chalte chalte pahunche ishq pe
aaja dono milke aaye ishq se
chal na chalte chalte pahunche ishq pe
aaja dono milke aaye ishq se
rangin ruho ke do dhaage
dekho saaye bun rahe hai

aaye yaha jab jab hum
humdum tum hi ho hardam
itna khuda se maang le
itni nazdiki chahu
kahi phir nazar na aau
tujhme kuch aise thaam le
deewane ki tu ban ja na ab deewani
hone de zara deewangi
chal na chalte chalte pahunche ishq pe
aaja dono milke aaye ishq se
chal na chalte chalte pahunche ishq pe
aaja dono milke aaye ishq se
rangin ruho ke do dhaage
dekho saaye bun rahe hai", , , ,691,2016
Love The Way You Dance,"Milind Gaba, Sonu Sood, Jazzy B",Music MG,Music MG,Tutak Tutak Tutiya (2016),,,http://www.youtube.com/embed/xvljBibGLm8,"aankho ne teri billo maar sutteya
aankho ne teri billo maar sutteya
tuiyo ae jine o mere dil luteya
tuiyo ae jine o mere dil luteya

mar hi na javan hiriye
jeen da tu de de mainu chance
kol mere aaja soniye
jatt vi karunga romance

i love the way you dance 
dance dance dance dance
i love the way you dance 
dance dance dance dance
i love the way you dance 
dance dance dance dance
i love the way you dance 
dance dance dance dance

ek vaari billo mainu kar de tu haan
sohni ek vaari kar de tu haan ni
rab di soh ajj karun tere naal viyah
sohni rab di soh ajj karun biyah ni

england chhad canada chhad
england chhad canada chhad
assi honeymoon javange france

i love the way you dance 
dance dance dance dance
i love the way you dance 
dance dance dance dance

main masal du usko masal se apni
baby jo dekhe tujhko
six-pack karun gift wrap
aur velentine pe de du tujhko
dekhi hogi duniya tune
mere jaisa na dekha hoga
main hu a blood punjabi
straight the way from moga

ching ching ching o meri sunlo madam ji
ching ching ching o kyu karti zulam ji
ching ching ching o shake your bum ji
aashiko pe itna o kar do karam ji
dance dance dance dance

ha rani main banake tenu rakhu soniye
ni kaanu leni ae tu tension aa load ni
ankh de ishare nal khad de ne saah
thalle aina tere yaar da ae rob ni

dekh le tu hun hun gal meri sun sun
dekh le tu hun hun gal meri sun sun
tenu fer ni miluga eho chance

i love the way you dance 
dance dance dance dance
i love the way you dance 
dance dance dance dance
i love the way you dance 
dance dance dance dance
i love the way you dance 
dance dance dance dance", , , ,692,2016
Rail Gaddi,"Navraj Hans, Swati Sharrma",Gurinder Seagal,Shabbir Ahmed,Tutak Tutak Tutiya (2016),,,http://www.youtube.com/embed/r-B322Up_Bc,"piche ho ja soniye piche ho ja soniye
ho piche ho ja soniye piche ho ja soniye
goggle baaje kaale kaale uchi heel te aayi
engine ban gayi tu gaddi da love di speed badhayi
air me tere hair hai ud de lag di hi-fi
air me tere hair hai ud de lag di hi-fi
o piche ho ja oh piche ho ja
ni piche ho ja soniye saddi rail gaddi aayi
o piche ho ja soniye saddi rail gaddi aayi
piche ho ja soniye saddi rail gaddi aayi
piche ho ja soniye saddi rail gaddi aayi

are o beautiful si chhori
meri rail me aake jud ja
are bha gaya mujhko baby
tera ek ek purja purja
jithe bolan utte mudd ja
jithe bolan utte mudd ja
kyunki main gadi da engine
mere cho bahut zyaada urja
gaddi tezz kade houli
gaddi tezz kade houli
o tere naa te soniya
main paa da ek boli

pure moge town ch baby tu to number one hai
teri meri club jaane di deal to billo done hai

pure moge town ch baby tu to number one hai
teri meri club jaane di deal to billo done hai
o mat le tu angdayi niche aa na jaaye sky
o jab lu main angdayi niche aa jaaye sky
o piche ho ja o piche ho ja
ni piche ho ja soniye saddi rail gaddi aayi
o piche ho ja soniye saddi rail gaddi aayi
piche ho ja soniye saddi rail gaddi aayi
piche ho ja soniye saddi rail gaddi aayi
piche ho ja soniye saddi rail gaddi aayi

piche ho ja soniye piche ho ja soniye
o swaga vicho swag kudi da
swag kudi da bhaari
kyu aage pichhe ghume mere
ban ke rail gaadi
bach ke rehna gaddi to gal
mummy ne samjhaai
bach ke rehna gaddi to gal
mummy ne samjhaai
o piche ho ja o piche ho ja
ni piche ho ja soniye saddi rail gaddi aayi
o piche ho ja soniye saddi rail gaddi aayi
piche ho ja soniye saddi rail gaddi aayi
piche ho ja soniye saddi rail gaddi aayi
piche ho ja soniye saddi rail gaddi aayi", , , ,693,2016
Ranga Re,Shreya Ghoshal,Vishal Mishra,Pranav Vatsa,Tutak Tutak Tutiya (2016),,,http://www.youtube.com/embed/0ewUUOoEZyc,"ye duniyan hai badi haseen
samet lu ise yahi
jama le rang hai zameen
nihaar lu kali kali

jeene ki wajah bana zindagi mein rang la
tu bhi ud jara hawaao ki tarha
leke is pal maza ab na thehar zara
malang ho matang ho ja banjara

rang rang ranga re rang rang ranga re
rang rang ranga re rang
rang rang ranga re rang rang ranga re
rang
rang rang ranga re rang rang ranga re
rang rang ranga re rang
rang rang ranga re rang rang ranga re
rang
ye duniyan hai badi haseen

chanda ka chain chura ke pagal kar de na
suraj pe chhao chadha ke badal dhak de na 

chanda ka chain chura ke pagal kar de na
suraj pe chhao chadha ke badal dhak de na 
ab ruk na yahan ramne ko hai jahan
tu chahek jara parindo ki tarha
hai ye teri subha jhoom le tu dil tushaa
are pyar ke le rang ho ja banjara

rang rang ranga re rang rang ranga re
rang rang ranga re rang
rang rang ranga re rang rang ranga re
rang
rang rang ranga re rang rang ranga re
rang rang ranga re rang
rang rang ranga re rang rang ranga re
rang
ye duniyan hai badi haseen

ye duniyan hai badi haseen
samet lu ise yahi
jama le rang hai zameen
nihaar lu kali kali

jeene ki wajah bana zindagi mein rang la
tu bhi ud jara hawaao ki tarha
leke is pal maza ab na thehar zara
malang ho matang ho ja banjara

rang rang ranga re
rang rang ranga re
rang rang ranga re rang
rang rang ranga re
rang rang ranga re
rang rang ranga re rang", , , ,694,2016
Suku Suku,Shivranjani Singh,Sajid Wajid,Danish Sabri,Tutak Tutak Tutiya (2016),,,http://www.youtube.com/embed/k4NrC9n6pLo,"dance kar le aisa sridevi jaisa
dance kar le aisa aayi aayi suku suku
sridevi jaisa aayi aayi suku suku

bollywood mein aayi rani
two in one meri kahani
just just hai mast mast
meri super jawani baby baby

o dance like a suku suku
o aayi aayi suku suku
o sing like a suku suku

mohalle mohalle me rubab hai mera
bada hi magical sa shabab hai mera
haye tara taro me pyara udta sitara
mara mara back maar ke tali baja le suku

o dance like a suku suku
o aayi aayi suku suku
o sing like a suku suku

lajja hai lajawaab mai sharam kyu karu
main kudh ka hu javaab to balam kyu daru
haye khoya khoya ho raha hai sapna ye mera
to aade tedhe kyu khada hai tali baja le suku

dance kar le aisa sridevi jaisa
o dance like a suku suku
o aayi aayi suku suku
o sing like a suku suku", , , ,695,2016
